Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
"Sheet: 22 1/16 × 31 1/4 in. (56 × 79.4 cm)""","The Edward W. C. Arnold Collection of New York Prints, Maps and Pictures, Bequest of Edward W. C. Arnold, 1954",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776415,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 28 1/8 × 39 3/4 in. (71.4 × 101 cm)""","The Edward W. C. Arnold Collection of New York Prints, Maps and Pictures, Bequest of Edward W. C. Arnold, 1954",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776416,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 25 1/2 × 39 3/4 in. (64.7 × 101 cm)""","The Edward W. C. Arnold Collection of New York Prints, Maps and Pictures, Bequest of Edward W. C. Arnold, 1954",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776417,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 29 1/2 × 43 5/16 in. (75 × 110 cm)""","The Edward W. C. Arnold Collection of New York Prints, Maps and Pictures, Bequest of Edward W. C. Arnold, 1954",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776418,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 29 15/16 × 41 5/8 in. (76 × 105.8 cm)""","The Edward W. C. Arnold Collection of New York Prints, Maps and Pictures, Bequest of Edward W. C. Arnold, 1954",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776419,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 31 7/8 × 45 1/16 in. (81 × 114.4 cm)""","Gift of Richard Button, 1969",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776421,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Frame: 32 3/8 x 46 7/8 x 1 3/4 in. (82.1 x 119.1 x 4.4 cm)""","Purchase, Vital Projects Fund Inc. Gift, through Joyce and Robert Menschel, 2018",,,,,,,,,,,,Photographs,,http://www.metmuseum.org/art/collection/search/776426,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 10 1/16 × 6 1/4 in. (25.5 × 15.9 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776436,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 5 1/2 × 5 9/16 in. (14 × 14.1 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776441,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 6 13/16 × 6 7/16 in. (17.3 × 16.3 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776459,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 7 3/8 × 7 5/16 in. (18.7 × 18.6 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776480,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 12 × 5 3/16 in. (30.5 × 13.2 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776482,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 8 9/16 × 4 11/16 in. (21.7 × 11.9 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776484,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 20 1/16 × 15 3/4 in. (51 × 40 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776486,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 13/16 × 7 13/16 in. (12.3 × 19.9 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776487,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 5 1/16 × 7 13/16 in. (12.8 × 19.9 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776488,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 13/16 × 7 13/16 in. (12.2 × 19.8 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776507,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 7/8 × 7 1/2 in. (12.4 × 19.1 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776509,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 13/16 × 7 7/16 in. (12.2 × 18.9 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776510,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 8 3/8 × 4 3/8 in. (21.2 × 11.1 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776533,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 7 5/8 × 3 5/8 in. (19.3 × 9.2 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776534,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 7 3/8 × 4 5/16 in. (18.8 × 10.9 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776547,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 6 7/16 × 3 13/16 in. (16.4 × 9.7 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776548,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 10 9/16 × 4 3/16 in. (26.9 × 10.7 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776549,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 11 3/8 × 6 3/4 in. (28.9 × 17.2 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776550,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 11 15/16 × 5 9/16 in. (30.3 × 14.2 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776551,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 10 1/4 × 5 3/8 in. (26.1 × 13.7 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776554,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 11 1/4 × 4 7/16 in. (28.5 × 11.3 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776653,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 9 × 4 15/16 in. (22.9 × 12.6 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776655,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 9 × 4 7/16 in. (22.9 × 11.3 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776657,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 9 1/16 × 4 7/8 in. (23 × 12.4 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776658,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 10 5/16 × 5 11/16 in. (26.2 × 14.4 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/776661,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"with wooden board: 8 ft. 6 1/2 in. × 39 7/8 in. × 2 5/8 in. (260.4 × 101.3 × 6.7 cm)""",,,,,,,,,,,,,Paintings,© Li Jin,http://www.metmuseum.org/art/collection/search/776714,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 7 5/16 × 10 1/16 in. (18.5 × 25.5 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/776733,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
1975.632.1–16,FALSE,FALSE,777092,Drawings and Prints,Print ; porfolio,21 Etchings and Poems,,,,,21 Etchings and Poems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
",Publisher|Printer|Author,Introduction by,Morris Gallery Press|Anderson-Lamb|James Johnson Sweeney,20th century|American|American","1900–1986""",,"Morris Gallery Press|Anderson-Lamb|Sweeney, James Johnson",,1900      |1950      |1900,1999      |1999      |1986,1960,1960,1960,Etching,Each sheet approx.: 19 7/8 × 16 15/16 in. (50.5 × 43 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Portfolio: 20 3/4 × 17 7/16 in. (52.7 × 44.3 cm)""","Gift of Dr. and Mrs. Joseph I. Singer and Dr. and Mrs. Louis Milstein, 1975",,,,,,,,,,,,Prints|Portfolios,,http://www.metmuseum.org/art/collection/search/777092,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 19 13/16 × 16 7/8 in. (50.4 × 42.8 cm)""","Gift of Dr. and Mrs. Louis Milstein, 1975",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777093,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 19 7/8 × 16 15/16 in. (50.5 × 43 cm)""","Gift of Dr. and Mrs. Louis Milstein, 1975",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777096,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 10 1/8 × 5 7/16 in. (25.7 × 13.8 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/777338,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 9 5/8 × 4 7/8 in. (24.4 × 12.4 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/777341,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 6 1/8 × 4 3/4 in. (15.6 × 12 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/777343,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 6 3/4 × 6 5/16 in. (17.2 × 16 cm)""","Harris Brisbane Dick Fund, 1937",,Nuremberg,,,,,,,,,,Prints|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/777396,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
36.30.294,FALSE,FALSE,777496,Ancient Near Eastern Art,Dish,Metal Dish,,,,,,,,,,,,,,,,0,0,Iron,,"Rogers Fund, 1936",,,,,Iran,,Qasr-i Abu Nasr,,,,,(not assigned),,http://www.metmuseum.org/art/collection/search/777496,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY"
"Image: 12 in. × 8 5/16 in. (30.5 × 21.1 cm)""","Gift of Donato Esposito, 2018",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777708,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Image: 10 3/16 × 15 1/16 in. (25.8 × 38.2 cm)""","Gift of Donato Esposito, 2018",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777710,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Image: 8 3/4 × 12 5/8 in. (22.2 × 32 cm)""","Gift of Donato Esposito, 2018",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777711,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 3/4 × 7 3/8 in. (12.1 × 18.8 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777849,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 21 in. × 13 1/4 in. (53.4 × 33.6 cm)""","Gift of Harry S. Newman, 1941",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777853,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 21 in. × 13 1/4 in. (53.4 × 33.6 cm)""","Gift of Harry S. Newman, 1941",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777854,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 × 7 13/16 in. (10.1 × 19.9 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777856,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 9 13/16 × 13 3/16 in. (24.9 × 33.5 cm)""","Harris Brisbane Dick Fund, 1947",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777859,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 3/8 × 8 9/16 in. (11.1 × 21.7 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777863,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 15 11/16 × 20 1/2 in. (39.8 × 52 cm)""","Gift of Georgiana W. Sargent, in memory of John Osborne Sargent, 1924",,Paris,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777865,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 1/8 × 8 7/16 in. (10.5 × 21.4 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777870,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 7/16 × 8 11/16 in. (11.3 × 22 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777871,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 1/2 × 8 3/4 in. (11.5 × 22.3 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777872,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 3 7/8 × 7 7/16 in. (9.9 × 18.9 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777874,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 1/8 × 8 5/8 in. (10.5 × 21.9 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777875,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 3 7/8 × 7 13/16 in. (9.9 × 19.9 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777876,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 3 15/16 × 7 3/4 in. (10 × 19.7 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777877,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 13/16 × 7 7/16 in. (12.3 × 18.9 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777879,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 13/16 × 7 1/2 in. (12.2 × 19 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777880,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 3/4 × 7 5/16 in. (12 × 18.6 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777881,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 4 13/16 × 7 7/16 in. (12.2 × 18.9 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777887,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 3 7/8 × 7 13/16 in. (9.9 × 19.8 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777888,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 3 7/8 × 7 13/16 in. (9.9 × 19.8 cm)""","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777890,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 26 7/8 × 39 3/16 in. (68.2 × 99.5 cm)""","Purchase, Mary Oenslager Fund, 2018",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777897,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 21 1/16 in. (53.5 cm)""","Gift of William Brewster, 1923",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/777902,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Plate: 8 1/16 × 15 3/4 in. (20.4 × 40 cm)""","The Elisha Whittelsey Fund, The Elisha Whittelsey Collection, 2018",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/777921,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Length: 4 7/16 in. (11.2 cm)""","Gift of Mrs. Richard Riddell, 1981",,,,,,,,,,,,Ephemera|Drawings|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/778036,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Length: 4 7/16 in. (11.2 cm)""","Gift of Mrs. Richard Riddell, 1981",,,,,,,,,,,,Ephemera|Drawings|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/778046,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Length: 3 15/16 in. (10 cm)""","Gift of Mrs. Richard Riddell, 1981",,,,,,,,,,,,Ephemera|Drawings|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/778047,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Length: 4 3/4 in. (12 cm)""","Gift of Mrs. Richard Riddell, 1981",,,,,,,,,,,,Ephemera|Drawings|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/778053,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Length: 4 3/4 in. (12 cm)""","Gift of Mrs. Richard Riddell, 1981",,,,,,,,,,,,Ephemera|Drawings|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/778056,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
",Width: 2 15/16 in. (7.5 cm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Length: 4 1/2 in. (11.5 cm)""","Gift of Mrs. Richard Riddell, 1981",,,,,,,,,,,,Ephemera|Drawings|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/778062,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
",Width: 3 1/2 in. (8.9 cm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Length: 5 1/4 in. (13.3 cm)""","Gift of Mrs. Richard Riddell, 1981",,,,,,,,,,,,Ephemera|Drawings|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/778065,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
",Width: 2 7/8 in. (7.3 cm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Length: 4 1/16 in. (10.3 cm)""","Gift of Mrs. Richard Riddell, 1981",,,,,,,,,,,,Ephemera|Drawings|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/778067,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
",Width: 3 in. (7.6 cm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Length: 4 7/16 in. (11.3 cm)""","Gift of Mrs. Richard Riddell, 1981",,,,,,,,,,,,Ephemera|Drawings|Ornament & Architecture,,http://www.metmuseum.org/art/collection/search/778069,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
",Sheet: 12 7/8 × 21 1/2 in. (32.7 × 54.6 cm),Gift of William Brewster","1923""",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/778170,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 17 1/16 × 11 5/8 in. (43.3 × 29.5 cm)""","Gift of Harry Shaw Newman, 1941",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/778174,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
",Sheet: 11 in. × 13 1/2 in. (27.9 × 34.3 cm),Gift of William Brewster","1923""",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/778181,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
"Sheet: 14 1/8 × 10 9/16 in. (35.8 × 26.9 cm)""","Gift of Edwin De T. Bechtel, 1953",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/778182,12/24/18 8:00,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,,,,,,,
